PR,merge_sha,merge_date,run_sha,run_date,latency
20754,eec0625cd0,2019-12-13T17:53:06+00:00,eec0625cd0,2019-12-13T20:22:35.348943Z,149.48914905
20755,18b9f8da25,2019-12-13T18:55:15+00:00,18b9f8da25,2019-12-13T23:09:15.79622Z,254.01327033333334
20756,13c145a643,2019-12-13T17:52:47+00:00,eec0625cd0,2019-12-13T20:22:35.348943Z,149.80581571666667
20757,bc150ac560,2020-02-06T18:42:22+00:00,ae88081a6c,2020-02-06T23:21:29.358598Z,279.1226433
20758,5b2b393469,2019-12-13T08:42:01+00:00,5b2b393469,2019-12-13T11:10:28.992031Z,148.46653385
20760,3c4817360b,2019-12-13T08:35:31+00:00,5b2b393469,2019-12-13T11:10:28.992031Z,154.96653385
20761,8662126200,2019-12-17T03:39:08+00:00,8662126200,2019-12-17T08:12:41.904907Z,273.5650817833333
20762,2d4403a68c,2019-12-13T08:40:15+00:00,5b2b393469,2019-12-13T11:10:28.992031Z,150.23320051666667
20763,1f05d643d2,2019-12-13T11:29:14+00:00,1f05d643d2,2019-12-13T14:09:54.192092Z,160.6698682
20764,917ddc099a,2019-12-18T16:54:21+00:00,1c75f28d7d,2019-12-18T20:11:39.249541Z,197.30415901666666
20765,a472a43b21,2019-12-17T20:03:35+00:00,455a12ebb9,2019-12-17T23:13:07.881611Z,189.54802685
20766,d6578a0897,2019-12-16T13:17:15+00:00,54ea7f9857,2019-12-16T17:15:43.635436Z,238.47725726666667
20768,e558579847,2019-12-16T15:56:02+00:00,80b2a8f11a,2019-12-16T20:12:21.863037Z,256.33105061666663
20770,e3811c8ad1,2019-12-13T17:37:52+00:00,eec0625cd0,2019-12-13T20:22:35.348943Z,164.72248238333336
20771,9882946dd9,2020-01-07T17:28:07+00:00,9882946dd9,2020-01-10T03:22:19.066125Z,3474.2011020833334
20772,db14bfd40c,2019-12-19T21:06:45+00:00,509d9d1817,2019-12-20T02:14:36.140698Z,307.85234496666664
20774,7ed322c313,2019-12-24T07:25:30+00:00,d1e20d6e52,2019-12-26T02:14:00.6026Z,2568.5100433333337
20776,84da29d5c8,2019-12-18T01:18:14+00:00,84da29d5c8,2019-12-18T05:12:03.543168Z,233.82571946666667
20777,a9e454c800,2019-12-15T06:24:57+00:00,a9e454c800,2019-12-15T11:09:54.232272Z,284.95387120000004
20778,68d25dbace,2019-12-19T16:41:02+00:00,7139b3d0aa,2019-12-19T20:15:31.094169Z,214.48490281666668
20779,2d47eb00b0,2019-12-15T16:01:25+00:00,361a62ec8c,2019-12-15T20:11:36.532577Z,250.19220961666667
20780,361a62ec8c,2019-12-15T16:57:39+00:00,361a62ec8c,2019-12-15T20:11:36.532577Z,193.95887628333332
20782,47ce6ccdc4,2019-12-15T22:08:37+00:00,47ce6ccdc4,2019-12-16T02:07:39.193001Z,239.03655001666667
20783,d650719426,2019-12-16T17:25:47+00:00,80b2a8f11a,2019-12-16T20:12:21.863037Z,166.58105061666666
20784,7289dbb96b,2019-12-18T07:31:14+00:00,7289dbb96b,2019-12-18T11:14:21.714743Z,223.12857905
20785,54ea7f9857,2019-12-16T13:54:37+00:00,54ea7f9857,2019-12-16T17:15:43.635436Z,201.1105906
20786,6ecc8d4225,2019-12-16T13:54:29+00:00,54ea7f9857,2019-12-16T17:15:43.635436Z,201.24392393333335
20787,99dac72cb2,2020-01-02T21:14:50+00:00,37a6910565,2020-01-03T02:12:47.787244Z,297.9631207333333
20788,492ac51367,2019-12-16T17:05:55+00:00,80b2a8f11a,2019-12-16T20:12:21.863037Z,186.44771728333333
20790,b4f6718146,2019-12-18T21:18:07+00:00,907bbfc36c,2019-12-19T02:14:00.845064Z,295.8974177333333
20791,33de70caf7,2019-12-17T14:28:38+00:00,33de70caf7,2019-12-17T17:12:54.203116Z,164.27005193333335
20792,983fac69bd,2019-12-16T20:24:18+00:00,983fac69bd,2019-12-16T23:12:05.842367Z,167.79737278333332
20795,6d7a762c4c,2019-12-19T19:50:22+00:00,6d7a762c4c,2019-12-19T23:14:32.119417Z,204.16865694999998
20796,e9d489f337,2019-12-17T00:42:47+00:00,e9d489f337,2019-12-17T05:12:40.610262Z,269.89350436666666
20797,26870d84f8,2019-12-18T15:45:31+00:00,1c75f28d7d,2019-12-18T20:11:39.249541Z,266.13749235
20798,bdb25d03bb,2019-12-17T16:22:56+00:00,6d8d8ba820,2019-12-17T20:12:46.492927Z,229.8415487833333
20799,59bdd50610,2019-12-16T23:59:00+00:00,59bdd50610,2019-12-17T02:13:07.685799Z,134.12809665
20801,08f3e37808,2019-12-18T21:15:32+00:00,907bbfc36c,2019-12-19T02:14:00.845064Z,298.4807510666667
20802,b5b7813e9c,2019-12-18T22:31:57+00:00,907bbfc36c,2019-12-19T02:14:00.845064Z,222.06408439999998
20805,ac1c9f84ac,2019-12-17T23:25:59+00:00,ac1c9f84ac,2019-12-18T02:11:55.695009Z,165.94491681666665
20806,6d6fc6b4b8,2019-12-17T16:22:27+00:00,6d8d8ba820,2019-12-17T20:12:46.492927Z,230.32488211666666
20807,0cc6eb16b4,2019-12-17T11:32:22+00:00,0cc6eb16b4,2019-12-17T14:14:16.370797Z,161.90617995
20808,8934608dc5,2019-12-19T02:49:51+00:00,8934608dc5,2019-12-19T05:13:28.697302Z,143.62828836666668
20809,3dfcd411c5,2019-12-17T12:24:51+00:00,33de70caf7,2019-12-17T17:12:54.203116Z,288.0533852666667
20810,483f0543f1,2019-12-17T12:11:12+00:00,33de70caf7,2019-12-17T17:12:54.203116Z,301.70338526666666
20812,6d8d8ba820,2019-12-17T17:06:04+00:00,6d8d8ba820,2019-12-17T20:12:46.492927Z,186.70821544999998
20815,907bbfc36c,2019-12-18T23:55:55+00:00,907bbfc36c,2019-12-19T02:14:00.845064Z,138.09741773333332
20816,7ae382496b,2020-02-13T02:29:13+00:00,89585ca77a,2020-02-13T05:22:17.127807Z,173.06879678333334
20817,06af9a1b48,2019-12-17T23:01:04+00:00,ac1c9f84ac,2019-12-18T02:11:55.695009Z,190.8615834833333
20818,015c84fb21,2019-12-17T22:11:35+00:00,ac1c9f84ac,2019-12-18T02:11:55.695009Z,240.34491681666665
20819,80e94e6d51,2019-12-20T18:17:20+00:00,c8158bdeea,2019-12-23T21:09:57.087803Z,4492.61813005
20820,e0d4dc3042,2019-12-18T15:30:16+00:00,1c75f28d7d,2019-12-18T20:11:39.249541Z,281.38749235
20821,560d73983d,2019-12-20T21:11:50+00:00,d55d764f15,2019-12-23T21:32:24.872442Z,4340.581207366667
20822,bd139abaf1,2019-12-18T00:39:44+00:00,84da29d5c8,2019-12-18T05:12:03.543168Z,272.32571946666667
20824,ece857a858,2019-12-20T19:06:33+00:00,c8158bdeea,2019-12-23T21:09:57.087803Z,4443.401463383333
20826,6e5714de9f,2019-12-18T15:43:52+00:00,1c75f28d7d,2019-12-18T20:11:39.249541Z,267.78749235
20828,3b8c7cec5f,2019-12-19T03:22:08+00:00,1268bd5901,2019-12-19T08:14:24.411823Z,292.2735303833333
20829,1f3cbfb43e,2019-12-19T03:05:32+00:00,1268bd5901,2019-12-19T08:14:24.411823Z,308.87353038333333
20831,8e4a2c7152,2019-12-19T15:25:59+00:00,7139b3d0aa,2019-12-19T20:15:31.094169Z,289.53490281666666
